"Age","Year","Principal","Low","High","Principal.2012","Low.2012","High.2012"
29,2097,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2097,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2097,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2097,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2097,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2097,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2097,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2097,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2097,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2097,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2097,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2097,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2097,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2097,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2097,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2097,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2097,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2097,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2097,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2097,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2097,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2098,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2098,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2098,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2098,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2098,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2098,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2098,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2098,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2098,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2098,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2098,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2098,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2098,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2098,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2098,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2098,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2098,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2098,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2098,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2098,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2098,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2098,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2098,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2098,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2098,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2098,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2098,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2098,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2098,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2098,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2098,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2098,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2098,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2098,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2098,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2099,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2099,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2099,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2099,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2099,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2099,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2099,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2099,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2099,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2099,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2099,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2099,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2099,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2099,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2099,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2099,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2099,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2099,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2099,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2099,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2099,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2099,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2099,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2099,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2099,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2099,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2099,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2099,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2099,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2099,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2099,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2099,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2099,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2099,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2099,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2100,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2100,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2100,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2100,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2100,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2100,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2100,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2100,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2100,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2100,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2100,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2100,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2100,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2100,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2100,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2100,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2100,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2100,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2100,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2100,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2100,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2100,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2100,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2100,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2100,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2100,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2100,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2100,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2100,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2100,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2100,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2100,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2100,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2100,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2100,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2101,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2101,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2101,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2101,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2101,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2101,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2101,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2101,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2101,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2101,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2101,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2101,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2101,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2101,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2101,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2101,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2101,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2101,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2101,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2101,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2101,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2101,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2101,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2101,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2101,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2101,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2101,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2101,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2101,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2101,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2101,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2101,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2101,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2101,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2101,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2102,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2102,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2102,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2102,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2102,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2102,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2102,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2102,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2102,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2102,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2102,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2102,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2102,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2102,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2102,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2102,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2102,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2102,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2102,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2102,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2102,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2102,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2102,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2102,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2102,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2102,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2102,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2102,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2102,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2102,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2102,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2102,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2102,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2102,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2102,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2103,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2103,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2103,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2103,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2103,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2103,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2103,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2103,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2103,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2103,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2103,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2103,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2103,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2103,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2103,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2103,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2103,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2103,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2103,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2103,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2103,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2103,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2103,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2103,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2103,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2103,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2103,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2103,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2103,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2103,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2103,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2103,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2103,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2103,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2103,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2104,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2104,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2104,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2104,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2104,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2104,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2104,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2104,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2104,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2104,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2104,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2104,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2104,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2104,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2104,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2104,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2104,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2104,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2104,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2104,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2104,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2104,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2104,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2104,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2104,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2104,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2104,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2104,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2104,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2104,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2104,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2104,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2104,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2104,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2104,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2105,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2105,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
17,2105,12.35280769,12.38717961,13.68557464,14.329716967457,12.5959106333548,16.1813509394944
18,2105,20.10364561,20.1702394,24.62450781,23.3612236553651,20.2076227717962,26.4364815392098
19,2105,32.65462414,31.64331343,38.95172994,33.6255254057032,28.6738773746018,38.0949442767499
20,2105,41.50285405,38.96835056,48.94510431,47.0743415798609,40.4560754737534,54.7493877893214
21,2105,47.50519831,44.19261163,55.93196619,54.3528703301216,45.4445089662198,62.2395485127833
22,2105,54.63916391,50.36435677,63.91201146,64.3356672145507,53.7069316297167,73.797668092153
23,2105,62.68084358,57.30411461,72.80526537,71.3030184463641,59.3961725620229,81.8616135529108
24,2105,73.1697145,64.9532528,82.29752418,79.8540757748468,66.715113638102,91.3927237775719
25,2105,84.47292674,73.87549706,92.457099,87.3873345755598,75.7659586256424,100.166777564474
26,2105,94.43868943,82.63958212,102.9140923,94.0083350838867,82.0168369656391,107.581263214108
27,2105,103.8959988,91.01092533,112.6595357,101.342163477284,88.8167338880695,115.666990710855
28,2105,110.1446143,96.70562997,118.8495844,108.450024499439,95.7764341618019,123.066733899112
29,2105,117.1258935,105.0086001,127.7363718,113.003300217112,100.461443204367,127.378211138078
30,2105,117.9209909,107.3793394,135.1695902,119.444835093057,109.24022286663,130.920446001348
31,2105,121.4223382,112.2332535,139.3193212,123.313340602181,113.552511618961,133.911042076589
32,2105,118.9955966,109.4937236,134.3797271,118.440458290223,109.627209760824,127.61055752339
33,2105,111.9954877,103.4988831,125.9236954,113.179898416083,105.360247902663,121.037832499323
34,2105,106.4925109,97.82066398,117.7241133,106.453748672227,99.631194110083,113.058949432555
35,2105,96.4437262,88.41708666,109.068453,97.1383496275327,89.1860181469494,102.305967519883
36,2105,86.64514461,77.16211592,94.43207657,82.3923889373409,76.0341123862335,87.5853967468795
37,2105,73.93669584,63.68616287,77.5168788,67.8279274584978,62.676608655988,71.8916917514682
38,2105,60.97460707,50.4058584,61.11521711,52.3694098352032,48.5338774124418,55.3375138879129
39,2105,50.3094915,39.69884591,48.12876263,40.5308690546943,37.4794003847532,42.873613621389
40,2105,33.79445603,28.28695677,36.14399131,30.0165733762675,27.4984502305949,32.7873031028166
41,2105,24.7288081,18.49001584,23.77337291,19.7110846501826,18.0154215408061,21.534480762915
42,2105,15.30172818,11.46242996,14.89739584,12.5300577890961,11.3805125832229,13.7476917552044
43,2105,8.977091729,6.71326257,8.766114175,7.12881500145727,6.48093967144054,7.82306364735614
44,2105,5.22758941,3.889765715,5.130207125,4.09580289708748,3.72577801277323,4.49625910837438
45,2105,2.722391072,2.710101305,2.713903709,2.32650555750283,2.13278034756318,2.54585052334974
46,2105,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
47,2105,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
48,2105,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
49,2105,3.679365233,3.662755371,3.667894394,2.95826379187127,2.71193286337255,3.23717147309368
15,2106,1.554880911,1.554631922,1.622012249,2.07370631564084,1.85561735728181,2.3339608397625
16,2106,4.285758539,4.28389701,4.736905969,5.64036740630318,5.04949746161453,6.34718246207077
